"Date","Price","Open","High","Low","Vol.","Change %"
"12/31/2020","89.94","89.61","89.98","89.52","","0.29%"
"12/30/2020","89.68","89.98","89.98","89.56","","-0.35%"
"12/29/2020","89.99","90.21","90.23","89.85","","-0.38%"
"12/28/2020","90.34","90.22","90.38","89.98","","0.02%"
"12/25/2020","90.32","90.33","90.42","90.21","","0.00%"
"12/24/2020","90.32","90.28","90.38","90.15","","-0.10%"
"12/23/2020","90.41","90.52","90.67","90.16","","-0.27%"
"12/22/2020","90.65","90.09","90.72","90.06","","0.68%"
"12/21/2020","90.04","89.92","91.02","89.92","","0.03%"
"12/18/2020","90.02","89.83","90.13","89.83","","0.22%"
"12/17/2020","89.82","90.27","90.27","89.73","","-0.69%"
"12/16/2020","90.45","90.49","90.70","90.13","","-0.03%"
"12/15/2020","90.47","90.69","90.82","90.42","","-0.26%"
"12/14/2020","90.71","90.98","90.98","90.42","","-0.29%"
"12/11/2020","90.98","90.74","91.04","90.62","","0.17%"
"12/10/2020","90.82","91.06","91.15","90.67","","-0.29%"
"12/09/2020","91.09","90.92","91.20","90.69","","0.13%"
"12/08/2020","90.96","90.90","91.02","90.75","","0.19%"
"12/07/2020","90.79","90.81","91.24","90.62","","0.10%"
"12/04/2020","90.70","90.71","90.87","90.48","","-0.01%"
"12/03/2020","90.71","91.06","91.09","90.51","","-0.44%"
"12/02/2020","91.12","91.19","91.50","90.99","","-0.21%"
"12/01/2020","91.31","91.94","91.94","91.16","","-0.61%"
"11/30/2020","91.87","91.78","92.05","91.51","","0.09%"
"11/27/2020","91.79","92.02","92.05","91.76","","-0.22%"
"11/26/2020","91.99","91.95","92.17","91.85","","0.00%"
"11/25/2020","91.99","92.11","92.26","91.93","","-0.25%"
"11/24/2020","92.23","92.53","92.56","92.13","","-0.30%"
"11/23/2020","92.50","92.40","92.80","92.02","","0.12%"
"11/20/2020","92.39","92.34","92.43","92.21","","0.11%"
"11/19/2020","92.29","92.56","92.72","92.24","","-0.02%"
"11/18/2020","92.32","92.44","92.51","92.21","","-0.11%"
"11/17/2020","92.42","92.49","92.61","92.27","","-0.24%"
"11/16/2020","92.64","92.72","92.84","92.46","","-0.12%"
"11/13/2020","92.75","92.95","93.00","92.71","","-0.22%"
"11/12/2020","92.96","93.01","93.14","92.78","","-0.09%"
"11/11/2020","93.04","92.70","93.21","92.61","","0.32%"
"11/10/2020","92.75","92.76","92.97","92.60","","0.03%"
"11/09/2020","92.72","92.24","92.96","92.13","","0.54%"
"11/06/2020","92.23","92.57","92.82","92.18","","-0.32%"
"11/05/2020","92.53","93.34","93.54","92.49","","-0.94%"
"11/04/2020","93.41","93.09","94.30","93.09","","-0.16%"
"11/03/2020","93.55","94.05","94.05","93.29","","-0.61%"
"11/02/2020","94.13","93.89","94.29","93.89","","0.10%"
"10/30/2020","94.04","93.92","94.08","93.65","","0.09%"
"10/29/2020","93.96","93.46","94.10","93.33","","0.59%"
"10/28/2020","93.40","93.15","93.64","93.05","","0.50%"
"10/27/2020","92.94","93.07","93.13","92.79","","-0.11%"
"10/26/2020","93.04","92.76","93.11","92.74","","0.30%"
"10/23/2020","92.77","92.93","93.13","92.66","","-0.20%"
"10/22/2020","92.95","92.67","92.97","92.61","","0.37%"
"10/21/2020","92.61","93.05","93.07","92.47","","-0.49%"
"10/20/2020","93.07","93.42","93.50","93.00","","-0.39%"
"10/19/2020","93.43","93.72","93.77","93.21","","-0.27%"
"10/16/2020","93.68","93.80","93.88","93.53","","-0.19%"
"10/15/2020","93.86","93.43","93.90","93.37","","0.51%"
"10/14/2020","93.38","93.54","93.67","93.25","","-0.16%"
"10/13/2020","93.53","93.03","93.60","93.03","","0.50%"
"10/12/2020","93.07","93.06","93.24","93.01","","0.01%"
"10/09/2020","93.06","93.56","93.59","93.00","","-0.59%"
"10/08/2020","93.61","93.61","93.78","93.50","","-0.03%"
"10/07/2020","93.63","93.83","93.90","93.56","","-0.06%"
"10/06/2020","93.69","93.43","93.85","93.33","","0.18%"
"10/05/2020","93.51","93.81","93.87","93.37","","-0.35%"
"10/02/2020","93.84","93.73","94.03","93.69","","0.14%"
"10/01/2020","93.71","93.80","93.92","93.53","","-0.19%"
"09/30/2020","93.89","93.85","94.19","93.67","","0.00%"
"09/29/2020","93.89","94.24","94.30","93.82","","-0.41%"
"09/28/2020","94.28","94.58","94.64","94.15","","-0.38%"
"09/25/2020","94.64","94.32","94.74","94.19","","0.31%"
"09/24/2020","94.35","94.38","94.59","94.20","","-0.04%"
"09/23/2020","94.39","93.99","94.43","93.93","","0.43%"
"09/22/2020","93.99","93.55","94.08","93.46","","0.35%"
"09/21/2020","93.66","93.00","93.78","92.75","","0.79%"
"09/18/2020","92.93","92.86","93.01","92.77","","-0.05%"
"09/17/2020","92.97","93.15","93.59","92.87","","-0.26%"
"09/16/2020","93.21","93.08","93.28","92.78","","0.18%"
"09/15/2020","93.05","93.06","93.14","92.79","","0.00%"
"09/14/2020","93.05","93.29","93.33","92.87","","-0.30%"
"09/11/2020","93.33","93.33","93.38","93.10","","0.00%"
"09/10/2020","93.34","93.23","93.45","92.70","","0.09%"
"09/09/2020","93.25","93.58","93.66","93.14","","-0.20%"
"09/08/2020","93.44","93.05","93.52","93.00","","0.78%"
"09/07/2020","92.72","92.97","93.09","92.72","","0.00%"
"09/04/2020","92.72","92.80","93.24","92.66","","-0.02%"
"09/03/2020","92.74","92.66","93.07","92.65","","-0.12%"
"09/02/2020","92.85","92.28","92.87","92.21","","0.55%"
"09/01/2020","92.34","92.18","92.40","91.75","","0.21%"
"08/31/2020","92.14","92.30","92.48","91.99","","-0.25%"
"08/28/2020","92.37","93.02","93.10","92.20","","-0.68%"
"08/27/2020","93.00","92.85","93.32","92.42","","0.00%"
"08/26/2020","93.01","93.02","93.36","92.85","","-0.01%"
"08/25/2020","93.02","93.28","93.35","92.97","","-0.30%"
"08/24/2020","93.30","93.20","93.34","92.84","","0.05%"
"08/21/2020","93.25","92.72","93.47","92.57","","0.49%"
"08/20/2020","92.79","92.96","93.24","92.73","","-0.10%"
"08/19/2020","92.89","92.28","93.05","92.15","","0.67%"
"08/18/2020","92.27","92.82","92.82","92.13","","-0.62%"
"08/17/2020","92.85","93.10","93.12","92.77","","-0.26%"
"08/14/2020","93.10","93.22","93.41","93.01","","-0.26%"
"08/13/2020","93.33","93.36","93.39","92.93","","-0.12%"
"08/12/2020","93.44","93.68","93.90","93.27","","-0.20%"
"08/11/2020","93.63","93.60","93.74","93.17","","0.05%"
"08/10/2020","93.58","93.39","93.69","93.30","","0.16%"
"08/07/2020","93.43","92.81","93.62","92.76","","0.70%"
"08/06/2020","92.79","92.77","93.09","92.52","","-0.09%"
"08/05/2020","92.87","93.23","93.25","92.56","","-0.55%"
"08/04/2020","93.38","93.56","93.83","93.23","","-0.17%"
"08/03/2020","93.54","93.46","93.99","93.32","","0.21%"
"07/31/2020","93.35","92.82","93.54","92.55","","0.35%"
"07/30/2020","93.02","93.32","93.68","92.93","","-0.46%"
"07/29/2020","93.45","93.75","93.80","93.18","","-0.26%"
"07/28/2020","93.70","93.58","94.01","93.49","","0.03%"
"07/27/2020","93.67","94.35","94.42","93.48","","-0.81%"
"07/24/2020","94.43","94.77","94.83","94.33","","-0.27%"
"07/23/2020","94.69","94.98","95.18","94.59","","-0.31%"
"07/22/2020","94.99","95.13","95.41","94.83","","-0.14%"
"07/21/2020","95.12","95.75","95.92","95.05","","-0.75%"
"07/20/2020","95.83","96.01","96.18","95.73","","-0.11%"
"07/17/2020","95.94","96.28","96.33","95.90","","-0.42%"
"07/16/2020","96.35","96.00","96.40","95.89","","0.28%"
"07/15/2020","96.08","96.17","96.25","95.78","","-0.18%"
"07/14/2020","96.26","96.54","96.70","96.18","","-0.21%"
"07/13/2020","96.46","96.66","96.68","96.27","","-0.19%"
"07/10/2020","96.65","96.75","96.97","96.44","","-0.05%"
"07/09/2020","96.70","96.45","96.81","96.24","","0.28%"
"07/08/2020","96.43","96.99","97.05","96.40","","-0.47%"
"07/07/2020","96.88","96.75","97.15","96.60","","0.16%"
"07/06/2020","96.72","97.15","97.19","96.57","","-0.46%"
"07/03/2020","97.17","97.21","97.36","97.12","","-0.15%"
"07/02/2020","97.32","97.14","97.34","96.81","","0.12%"
"07/01/2020","97.20","97.39","97.62","97.03","","-0.20%"
"06/30/2020","97.39","97.40","97.80","97.23","","-0.15%"
"06/29/2020","97.54","97.50","97.65","97.11","","0.11%"
"06/26/2020","97.43","97.35","97.68","97.26","","0.00%"
"06/25/2020","97.43","97.24","97.60","97.16","","0.29%"
"06/24/2020","97.15","96.66","97.24","96.55","","0.52%"
"06/23/2020","96.65","96.93","97.25","96.39","","-0.40%"
"06/22/2020","97.04","97.66","97.74","97.00","","-0.60%"
"06/19/2020","97.62","97.42","97.72","97.16","","0.21%"
"06/18/2020","97.42","97.08","97.58","96.95","","0.27%"
"06/17/2020","97.16","97.01","97.34","96.80","","0.21%"
"06/16/2020","96.96","96.56","97.25","96.43","","0.26%"
"06/15/2020","96.71","97.09","97.39","96.60","","-0.63%"
"06/12/2020","97.32","96.81","97.45","96.49","","0.61%"
"06/11/2020","96.73","96.09","96.83","95.95","","0.81%"
"06/10/2020","95.96","96.43","96.46","95.72","","-0.38%"
"06/09/2020","96.32","96.63","97.06","96.23","","-0.30%"
"06/08/2020","96.62","96.84","97.07","96.60","","-0.33%"
"06/05/2020","96.94","96.74","97.03","96.44","","0.27%"
"06/04/2020","96.68","97.32","97.63","96.57","","-0.62%"
"06/03/2020","97.28","97.57","97.63","97.18","","-0.41%"
"06/02/2020","97.67","97.84","97.91","97.43","","-0.16%"
"06/01/2020","97.83","98.30","98.32","97.79","","-0.52%"
"05/29/2020","98.34","98.51","98.55","97.94","","-0.04%"
"05/28/2020","98.38","98.91","99.09","98.35","","-0.69%"
"05/27/2020","99.06","99.02","99.34","98.72","","0.16%"
"05/26/2020","98.91","99.76","99.77","98.90","","-0.96%"
"05/25/2020","99.86","99.79","99.97","99.69","","0.00%"
"05/22/2020","99.86","99.42","99.87","99.39","","0.50%"
"05/21/2020","99.37","99.18","99.51","99.02","","0.25%"
"05/20/2020","99.12","99.55","99.56","99.00","","-0.25%"
"05/19/2020","99.37","99.62","99.73","99.23","","-0.29%"
"05/18/2020","99.67","100.36","100.47","99.58","","-0.73%"
"05/15/2020","100.40","100.26","100.49","100.08","","-0.06%"
"05/14/2020","100.47","100.19","100.56","100.15","","0.22%"
"05/13/2020","100.24","100.01","100.28","99.58","","0.31%"
"05/12/2020","99.93","100.23","100.44","99.66","","-0.30%"
"05/11/2020","100.24","99.12","100.28","99.12","","0.50%"
"05/08/2020","99.73","99.84","99.94","99.10","","-0.16%"
"05/07/2020","99.89","100.21","100.40","99.81","","-0.20%"
"05/06/2020","100.09","99.79","100.20","99.75","","0.38%"
"05/05/2020","99.71","99.51","99.97","99.30","","0.23%"
"05/04/2020","99.48","98.57","99.60","98.57","","0.41%"
"05/01/2020","99.08","99.13","99.21","98.64","","0.06%"
"04/30/2020","99.02","99.48","99.72","98.81","","-0.55%"
"04/29/2020","99.57","99.88","99.89","99.46","","-0.30%"
"04/28/2020","99.86","100.06","100.21","99.45","","-0.18%"
"04/27/2020","100.04","100.23","100.32","99.83","","-0.34%"
"04/24/2020","100.38","100.50","100.87","100.19","","-0.05%"
"04/23/2020","100.43","100.45","100.69","100.04","","0.04%"
"04/22/2020","100.39","100.21","100.50","99.90","","0.13%"
"04/21/2020","100.26","99.94","100.48","99.93","","0.30%"
"04/20/2020","99.96","99.71","100.07","99.65","","0.17%"
"04/17/2020","99.78","99.86","100.29","99.62","","-0.24%"
"04/16/2020","100.03","99.63","100.30","99.61","","0.57%"
"04/15/2020","99.46","98.82","99.98","98.82","","0.58%"
"04/14/2020","98.89","99.38","99.43","98.82","","-0.46%"
"04/13/2020","99.35","99.49","99.63","99.14","","-0.17%"
"04/10/2020","99.52","99.58","99.63","99.36","","0.00%"
"04/09/2020","99.52","100.13","100.30","99.36","","-0.60%"
"04/08/2020","100.12","99.91","100.43","99.90","","0.22%"
"04/07/2020","99.90","100.75","100.79","99.77","","-0.78%"
"04/06/2020","100.68","100.66","100.93","100.47","","0.11%"
"04/03/2020","100.58","100.20","100.85","100.14","","0.40%"
"04/02/2020","100.18","99.51","100.41","99.33","","0.51%"
"04/01/2020","99.67","99.01","99.84","98.91","","0.63%"
"03/31/2020","99.05","99.25","99.95","98.89","","-0.13%"
"03/30/2020","99.18","98.31","99.32","98.29","","0.83%"
"03/27/2020","98.36","99.29","99.81","98.27","","-0.99%"
"03/26/2020","99.35","100.96","101.02","99.24","","-1.68%"
"03/25/2020","101.05","101.60","101.91","100.84","","-0.97%"
"03/24/2020","102.04","102.13","102.21","101.05","","-0.44%"
"03/23/2020","102.49","101.95","102.98","101.65","","-0.32%"
"03/20/2020","102.82","102.94","102.99","101.09","","0.06%"
"03/19/2020","102.75","100.79","102.94","100.77","","1.58%"
"03/18/2020","101.16","99.38","101.74","99.15","","1.59%"
"03/17/2020","99.57","98.14","99.83","97.98","","1.54%"
"03/16/2020","98.07","98.70","98.70","97.45","","-0.69%"
"03/13/2020","98.75","97.45","98.81","97.33","","1.31%"
"03/12/2020","97.47","96.65","98.31","96.08","","1.00%"
"03/11/2020","96.51","96.33","96.69","95.91","","0.10%"
"03/10/2020","96.41","95.34","96.58","95.23","","1.60%"
"03/09/2020","94.89","96.11","95.79","94.65","","-1.10%"
"03/06/2020","95.95","96.61","96.70","95.71","","-0.90%"
"03/05/2020","96.82","97.38","97.44","96.51","","-0.53%"
"03/04/2020","97.34","97.17","97.59","97.12","","0.19%"
"03/03/2020","97.15","97.56","97.69","96.98","","-0.21%"
"03/02/2020","97.36","98.12","98.12","97.18","","-0.79%"
"02/28/2020","98.13","98.42","98.66","97.96","","-0.38%"
"02/27/2020","98.51","99.02","99.05","98.36","","-0.49%"
"02/26/2020","99.00","99.08","99.27","98.91","","0.03%"
"02/25/2020","98.97","99.33","99.39","98.88","","-0.39%"
"02/24/2020","99.36","99.34","99.64","99.11","","0.10%"
"02/21/2020","99.26","99.86","99.87","99.23","","-0.60%"
"02/20/2020","99.86","99.54","99.91","99.53","","0.16%"
"02/19/2020","99.71","99.43","99.72","99.38","","0.27%"
"02/18/2020","99.44","99.19","99.47","99.14","","0.44%"
"02/17/2020","99.00","99.16","99.21","99.00","","-0.12%"
"02/14/2020","99.12","99.12","99.17","99.00","","0.06%"
"02/13/2020","99.07","98.99","99.11","98.85","","0.02%"
"02/12/2020","99.05","98.77","99.05","98.71","","0.33%"
"02/11/2020","98.72","98.86","98.95","98.71","","-0.11%"
"02/10/2020","98.83","98.70","98.88","98.60","","0.15%"
"02/07/2020","98.68","98.46","98.72","98.42","","0.19%"
"02/06/2020","98.50","98.29","98.57","98.21","","0.20%"
"02/05/2020","98.30","97.94","98.32","97.90","","0.35%"
"02/04/2020","97.96","97.82","98.01","97.79","","0.16%"
"02/03/2020","97.80","97.37","97.89","97.37","","0.42%"
"01/31/2020","97.39","97.87","97.97","97.35","","-0.49%"
"01/30/2020","97.87","98.03","98.07","97.79","","-0.12%"
"01/29/2020","97.99","97.95","98.19","97.94","","-0.03%"
"01/28/2020","98.02","97.95","98.16","97.90","","0.06%"
"01/27/2020","97.96","97.88","98.00","97.78","","0.11%"
"01/24/2020","97.85","97.72","97.95","97.67","","0.16%"
"01/23/2020","97.69","97.48","97.80","97.43","","0.16%"
"01/22/2020","97.53","97.62","97.69","97.44","","0.00%"
"01/21/2020","97.53","97.63","97.66","97.39","","-0.08%"
"01/20/2020","97.61","97.64","97.73","97.58","","-0.03%"
"01/17/2020","97.64","97.30","97.66","97.27","","0.33%"
"01/16/2020","97.32","97.18","97.36","97.08","","0.09%"
"01/15/2020","97.23","97.38","97.44","97.16","","-0.14%"
"01/14/2020","97.37","97.36","97.56","97.33","","0.03%"
"01/13/2020","97.34","97.35","97.53","97.31","","-0.02%"
"01/10/2020","97.36","97.43","97.58","97.30","","-0.09%"
"01/09/2020","97.45","97.27","97.56","97.25","","0.15%"
"01/08/2020","97.30","96.83","97.35","96.82","","0.31%"
"01/07/2020","97.00","96.65","97.09","96.62","","0.34%"
"01/06/2020","96.67","96.90","96.90","96.54","","-0.18%"
"01/03/2020","96.84","96.79","97.11","96.71","","-0.01%"
"01/02/2020","96.85","96.48","96.87","96.42","","0.48%"
"01/01/2020","96.39","96.50","97.10","96.39","","0.00%"
"12/31/2019","96.39","96.73","96.73","96.36","","-0.36%"
"12/30/2019","96.74","97.02","97.02","96.61","","-0.19%"
"12/27/2019","96.92","97.54","97.55","96.92","","-0.63%"
"12/26/2019","97.53","97.62","97.71","97.49","","-0.12%"
"12/25/2019","97.65","97.67","97.73","97.35","","0.00%"
"12/24/2019","97.65","97.66","97.80","97.61","","-0.01%"
"12/23/2019","97.66","97.67","97.82","97.58","","-0.03%"
"12/20/2019","97.69","97.39","97.76","97.38","","0.32%"
"12/19/2019","97.38","97.40","97.49","97.22","","-0.02%"
"12/18/2019","97.40","97.23","97.47","97.22","","0.19%"
"12/17/2019","97.22","97.14","97.30","97.03","","0.21%"
"12/16/2019","97.02","97.18","97.18","96.93","","-0.15%"
"12/13/2019","97.17","96.78","97.24","96.72","","-0.24%"
"12/12/2019","97.40","97.08","97.52","96.59","","0.33%"
"12/11/2019","97.08","97.51","97.60","97.04","","-0.34%"
"12/10/2019","97.41","97.65","97.66","97.40","","-0.24%"
"12/09/2019","97.64","97.68","97.72","97.56","","-0.06%"
"12/06/2019","97.70","97.38","97.84","97.36","","0.30%"
"12/05/2019","97.41","97.59","97.59","97.36","","-0.25%"
"12/04/2019","97.65","97.71","97.79","97.43","","-0.09%"
"12/03/2019","97.74","97.89","97.94","97.64","","-0.12%"
"12/02/2019","97.86","98.27","98.38","97.81","","-0.42%"
"11/29/2019","98.27","98.34","98.54","98.22","","-0.10%"
"11/28/2019","98.37","98.33","98.40","98.26","","0.00%"
"11/27/2019","98.37","98.30","98.44","98.28","","0.12%"
"11/26/2019","98.25","98.33","98.38","98.23","","-0.07%"
"11/25/2019","98.32","98.27","98.38","98.17","","0.05%"
"11/22/2019","98.27","97.93","98.31","97.84","","0.29%"
"11/21/2019","97.99","97.86","98.03","97.73","","0.06%"
"11/20/2019","97.93","97.84","98.04","97.84","","0.07%"
"11/19/2019","97.86","97.81","97.89","97.75","","0.07%"
"11/18/2019","97.79","97.98","97.98","97.68","","-0.21%"
"11/15/2019","98.00","98.17","98.23","97.96","","-0.16%"
"11/14/2019","98.16","98.34","98.42","98.11","","-0.21%"
"11/13/2019","98.37","98.33","98.45","98.29","","0.06%"
"11/12/2019","98.31","98.21","98.42","98.21","","0.11%"
"11/11/2019","98.20","98.37","98.38","98.13","","-0.15%"
"11/08/2019","98.35","98.14","98.40","98.10","","0.21%"
"11/07/2019","98.14","97.95","98.23","97.82","","0.19%"
"11/06/2019","97.95","97.94","97.98","97.78","","-0.03%"
"11/05/2019","97.98","97.55","98.01","97.47","","0.49%"
"11/04/2019","97.50","97.22","97.58","97.17","","0.27%"
"11/01/2019","97.24","97.30","97.45","97.11","","-0.11%"
"10/31/2019","97.35","97.44","97.45","97.22","","-0.31%"
"10/30/2019","97.65","97.67","98.00","97.45","","-0.04%"
"10/29/2019","97.69","97.75","97.93","97.61","","-0.07%"
"10/28/2019","97.76","97.85","97.89","97.67","","-0.07%"
"10/25/2019","97.83","97.69","97.90","97.57","","0.20%"
"10/24/2019","97.63","97.46","97.78","97.28","","0.14%"
"10/23/2019","97.49","97.49","97.65","97.42","","-0.04%"
"10/22/2019","97.53","97.31","97.57","97.26","","0.21%"
"10/21/2019","97.33","97.34","97.40","97.15","","0.05%"
"10/18/2019","97.28","97.60","97.66","97.14","","-0.34%"
"10/17/2019","97.61","97.99","98.11","97.50","","-0.40%"
"10/16/2019","98.00","98.32","98.42","97.90","","-0.30%"
"10/15/2019","98.29","98.45","98.64","98.21","","-0.16%"
"10/14/2019","98.45","98.36","98.53","98.34","","0.15%"
"10/11/2019","98.30","98.70","98.74","98.20","","-0.41%"
"10/10/2019","98.70","98.98","99.07","98.62","","-0.42%"
"10/09/2019","99.12","99.09","99.16","98.90","","-0.01%"
"10/08/2019","99.13","98.98","99.25","98.85","","0.16%"
"10/07/2019","98.97","98.82","99.00","98.74","","0.16%"
"10/04/2019","98.81","98.87","99.00","98.73","","-0.05%"
"10/03/2019","98.86","99.03","99.19","98.64","","-0.16%"
"10/02/2019","99.02","99.16","99.42","98.96","","-0.11%"
"10/01/2019","99.13","99.40","99.67","99.07","","-0.25%"
"09/30/2019","99.38","99.12","99.46","99.05","","0.27%"
"09/27/2019","99.11","99.19","99.31","98.99","","-0.02%"
"09/26/2019","99.13","98.96","99.28","98.84","","0.09%"
"09/25/2019","99.04","98.38","99.06","98.36","","0.71%"
"09/24/2019","98.34","98.64","98.70","98.29","","-0.26%"
"09/23/2019","98.60","98.51","98.83","98.45","","0.09%"
"09/20/2019","98.51","98.34","98.64","98.14","","0.24%"
"09/19/2019","98.27","98.57","98.62","98.20","","-0.29%"
"09/18/2019","98.56","98.21","98.69","98.19","","0.31%"
"09/17/2019","98.26","98.65","98.74","98.19","","-0.35%"
"09/16/2019","98.61","98.12","98.71","98.03","","0.36%"
"09/13/2019","98.26","98.41","98.43","97.86","","-0.05%"
"09/12/2019","98.31","98.63","99.10","98.19","","-0.33%"
"09/11/2019","98.64","98.33","98.75","97.86","","0.32%"
"09/10/2019","98.33","98.33","98.46","98.26","","0.05%"
"09/09/2019","98.28","98.42","98.51","98.14","","-0.11%"
"09/06/2019","98.39","98.42","98.52","98.01","","-0.02%"
"09/05/2019","98.41","98.40","98.53","98.08","","-0.04%"
"09/04/2019","98.45","98.96","98.97","98.39","","-0.56%"
"09/03/2019","99.00","99.08","99.37","98.92","","0.08%"
"09/02/2019","98.92","98.83","99.13","98.81","","0.00%"
"08/30/2019","98.92","98.43","99.02","98.41","","0.42%"
"08/29/2019","98.51","98.19","98.55","98.16","","0.31%"
"08/28/2019","98.21","98.01","98.26","98.00","","0.21%"
"08/27/2019","98.00","98.05","98.05","97.86","","-0.08%"
"08/26/2019","98.08","97.59","98.09","97.48","","0.45%"
"08/23/2019","97.64","98.19","98.45","97.17","","-0.54%"
"08/22/2019","98.17","98.25","98.39","98.08","","-0.13%"
"08/21/2019","98.30","98.17","98.33","97.95","","0.11%"
"08/20/2019","98.19","98.36","98.45","98.12","","-0.16%"
"08/19/2019","98.35","98.17","98.39","98.13","","0.21%"
"08/16/2019","98.14","98.13","98.34","98.11","","0.00%"
"08/15/2019","98.14","97.95","98.24","97.82","","0.15%"
"08/14/2019","97.99","97.80","98.05","97.67","","0.18%"
"08/13/2019","97.81","97.48","97.85","97.32","","0.44%"
"08/12/2019","97.38","97.53","97.74","97.32","","-0.11%"
"08/09/2019","97.49","97.57","97.64","97.03","","-0.13%"
"08/08/2019","97.62","97.60","97.74","97.43","","0.08%"
"08/07/2019","97.54","97.56","97.85","97.31","","-0.09%"
"08/06/2019","97.63","97.25","97.77","97.21","","0.11%"
"08/05/2019","97.52","98.11","98.14","97.38","","-0.56%"
"08/02/2019","98.07","98.41","98.45","98.05","","-0.30%"
"08/01/2019","98.37","98.59","98.93","98.27","","-0.15%"
"07/31/2019","98.52","98.03","98.68","98.00","","0.48%"
"07/30/2019","98.05","98.07","98.21","98.02","","0.01%"
"07/29/2019","98.04","97.99","98.17","97.90","","0.03%"
"07/26/2019","98.01","97.79","98.09","97.76","","0.19%"
"07/25/2019","97.82","97.69","97.92","97.50","","0.09%"
"07/24/2019","97.73","97.72","97.81","97.55","","0.03%"
"07/23/2019","97.70","97.30","97.74","97.30","","0.45%"
"07/22/2019","97.26","97.14","97.30","97.13","","0.11%"
"07/19/2019","97.15","96.82","97.29","96.76","","0.37%"
"07/18/2019","96.79","97.19","97.26","96.67","","-0.44%"
"07/17/2019","97.22","97.36","97.44","97.16","","-0.17%"
"07/16/2019","97.39","96.92","97.44","96.92","","0.47%"
"07/15/2019","96.93","96.84","96.97","96.75","","0.12%"
"07/12/2019","96.81","97.08","97.12","96.72","","-0.25%"
"07/11/2019","97.05","97.06","97.15","96.80","","-0.05%"
"07/10/2019","97.10","97.51","97.55","97.03","","-0.40%"
"07/09/2019","97.49","97.38","97.59","97.36","","0.11%"
"07/08/2019","97.38","97.23","97.42","97.16","","0.09%"
"07/05/2019","97.29","96.72","97.44","96.72","","0.54%"
